-2.689434774219989777e-02,1.490420103073120117e-02,-1.500566955655813217e-02,1.048940233886241913e-02,-1.355404779314994812e-02,-1.250993460416793823e-02,1.315142400562763214e-02,7.648078724741935730e-03,-4.408948868513107300e-02,3.275440260767936707e-02,-4.633608087897300720e-02,1.798144914209842682e-02,-1.216727774590253830e-02,-2.041004039347171783e-02,-3.882991150021553040e-02,2.585677057504653931e-02,-1.516073942184448242e-02,3.804973792284727097e-03,-1.528556551784276962e-02,2.927133627235889435e-02,-2.043540123850107193e-03,-2.329435199499130249e-02,2.142367139458656311e-02,-4.365454893559217453e-03,1.408035214990377426e-02,1.640339195728302002e-02,3.683123737573623657e-02,-2.687038108706474304e-02,1.131209917366504669e-02,6.931449286639690399e-03,-6.100154947489500046e-03,1.318450667895376682e-03,8.772736415266990662e-03,4.888836294412612915e-03,6.843145191669464111e-02,-3.329636901617050171e-02,-2.417755872011184692e-02,2.360432222485542297e-02,-3.405218943953514099e-02,-3.363290429115295410e-02,7.764878682792186737e-03,3.568257391452789307e-02,-5.794474389404058456e-03,1.094495411962270737e-02,1.584780961275100708e-02,2.983251959085464478e-02,-9.153481572866439819e-03,8.820241317152976990e-03,-1.630811020731925964e-02,-4.614337906241416931e-02,1.301421131938695908e-02,4.092646017670631409e-02,9.461600333452224731e-03,-2.099360898137092590e-02,9.541282430291175842e-03,2.257717587053775787e-02,4.192095249891281128e-02,-2.837708592414855957e-02,-1.160499267280101776e-02,3.488020971417427063e-02,6.901159416884183884e-03,-1.248117652721703053e-03,-2.766471914947032928e-02,3.529340773820877075e-02,2.198789827525615692e-02,2.004848234355449677e-02,3.603792563080787659e-02,2.332853153347969055e-02,-2.237483114004135132e-02,3.229861322324723005e-04,1.479513477534055710e-02,-4.420249257236719131e-03,6.751967011950910091e-04,-2.814809978008270264e-02,3.353787958621978760e-02,-3.790193051099777222e-02,-2.567448839545249939e-02,7.447530981153249741e-03,-1.025110296905040741e-02,6.075333803892135620e-03,4.589742515236139297e-03,2.291064895689487457e-02,-6.160090677440166473e-03,1.699868962168693542e-02,-9.414561092853546143e-02,8.384024724364280701e-03,1.615100540220737457e-02,-1.576630584895610809e-02,1.296026632189750671e-02,-6.250202655792236328e-02,4.236920922994613647e-02,2.089759148657321930e-02,-6.141921505331993103e-03,2.452491223812103271e-02,-2.342445030808448792e-02,1.160702574998140335e-02,-2.956951409578323364e-02,-1.701273396611213684e-02,1.973830536007881165e-02,2.663147635757923126e-02,1.787705346941947937e-02,6.649026274681091309e-02,1.279298402369022369e-02,-8.513011969625949860e-03,3.860246762633323669e-02,-4.250399768352508545e-03,-6.143028382211923599e-03,-1.415353734046220779e-02,2.411462739109992981e-02,-1.764990389347076416e-02,2.426869422197341919e-02,4.635476041585206985e-03,9.030033834278583527e-03,2.496019005775451660e-02,4.676220007240772247e-03,2.106684073805809021e-02,-2.652489021420478821e-02,2.183840796351432800e-02,-5.847380962222814560e-03,1.597134023904800415e-02,-8.631498366594314575e-02,5.573989450931549072e-02,-1.990535296499729156e-02,9.573851712048053741e-03,-4.597106203436851501e-02,-2.426263131201267242e-02,-3.316150233149528503e-02,-5.248397216200828552e-02,-1.729107834398746490e-02,-1.631463691592216492e-02,-1.170965097844600677e-02,-5.361326504498720169e-03,-7.713000755757093430e-03,1.762220077216625214e-02,3.246667981147766113e-02,1.569260098040103912e-02,1.560824020998552442e-04,6.928006187081336975e-03,2.967715635895729065e-02,9.296559728682041168e-03,-2.130309119820594788e-03,3.915231302380561829e-02,-2.592107653617858887e-02,-1.235607266426086426e-02,-1.924180984497070312e-02,2.327223494648933411e-02,-4.683934152126312256e-02,4.791256785392761230e-02,-1.194755453616380692e-02,-1.539069972932338715e-02,4.424623027443885803e-02,-3.214285150170326233e-02,2.970004267990589142e-02,2.353263460099697113e-02,-1.303915958851575851e-02,-3.030194900929927826e-02,2.269629389047622681e-02,2.812894759699702263e-03,3.057139180600643158e-02,1.537948008626699448e-02,-4.949900787323713303e-03,3.705069795250892639e-02,-2.554465457797050476e-02,-3.396464511752128601e-02,-2.601350843906402588e-02,4.022332280874252319e-02,2.050698734819889069e-02,-7.364626042544841766e-03,-3.044658107683062553e-03,-1.240160665474832058e-03,-1.294083241373300552e-02,-1.883802004158496857e-02,-2.016269601881504059e-02,3.748565167188644409e-02,-4.206256940960884094e-02,5.183715256862342358e-04,1.794390194118022919e-02,-9.544292464852333069e-03,-2.994043007493019104e-02,1.154790446162223816e-02,5.508286412805318832e-03,-1.946434937417507172e-02,-1.144421007484197617e-02,8.161513134837150574e-03,1.709205657243728638e-02,-1.800986379384994507e-02,-2.362397685647010803e-02,-1.170694548636674881e-02,1.581535115838050842e-02,1.633671298623085022e-02,-2.010409720242023468e-02,1.274754479527473450e-02,-3.009668365120887756e-02,8.313652127981185913e-03,-2.008193638175725937e-03,-4.058113694190979004e-02,-3.503484651446342468e-02,3.619581833481788635e-02,3.373266756534576416e-02,2.678895927965641022e-02,-4.908763617277145386e-02,2.175725810229778290e-02,3.642807714641094208e-03,1.635155081748962402e-02,2.777518145740032196e-02,4.382237792015075684e-02,2.460960857570171356e-02,4.476777103263884783e-04,4.494857974350452423e-03,-2.238248474895954132e-02,3.322562575340270996e-02,-2.520625852048397064e-02,9.020343422889709473e-03,-2.254857867956161499e-02,2.911749109625816345e-02,9.366937913000583649e-03,8.722983184270560741e-04,-1.157099474221467972e-02,1.302234921604394913e-02,8.805925957858562469e-03,1.092061176896095276e-01,9.323681006208062172e-04,-1.879097893834114075e-02,1.779173314571380615e-02,3.133699670433998108e-02,8.334206417202949524e-03,1.686605811119079590e-02,-2.217448316514492035e-02,2.132525108754634857e-02,1.795791648328304291e-02,1.665217056870460510e-02,8.936234563589096069e-02,-2.694803476333618164e-02,-7.885538972914218903e-03,-2.272387780249118805e-02,-3.006628900766372681e-02,-1.899689435958862305e-02,-3.098121844232082367e-02,3.664707764983177185e-02,2.244424447417259216e-02,-2.798219444230198860e-03,2.225527074187994003e-03,1.606840454041957855e-02,-2.903374610468745232e-03,-2.872320823371410370e-03,8.094908669590950012e-03,2.065810933709144592e-02,3.952999413013458252e-02,2.866039425134658813e-02,-5.141174886375665665e-03,-3.608537465333938599e-02,-2.479232288897037506e-02,3.468563035130500793e-02,2.491700462996959686e-02,-3.746236115694046021e-02,-8.177408948540687561e-03,-2.061982080340385437e-02,8.584023453295230865e-03,5.858276411890983582e-02,1.659483462572097778e-01,3.478931635618209839e-02,3.047566674649715424e-02,-2.408585697412490845e-02,-2.585883811116218567e-02,1.274799276143312454e-02,-4.048997536301612854e-02,-2.433153800666332245e-02,-5.980313289910554886e-03,3.748362138867378235e-02,-4.642839543521404266e-03,-4.284978657960891724e-02,1.685706898570060730e-02,-9.863477200269699097e-03,-1.236515678465366364e-02,2.556489408016204834e-02,-3.588120453059673309e-03,-8.166460320353507996e-03,-2.057157270610332489e-02,-4.735367000102996826e-02,1.770856761140748858e-04,3.702843934297561646e-02,-1.709083840250968933e-02,2.358554862439632416e-02,1.735714823007583618e-02,-3.727952018380165100e-02,-4.852640442550182343e-03,3.002474457025527954e-02,2.926943078637123108e-02,-4.843812435865402222e-02,-2.648474648594856262e-02,1.589555479586124420e-02,-3.090555407106876373e-02,3.530338034033775330e-02,-2.799904718995094299e-02,-4.658619407564401627e-03,-3.420227020978927612e-02,-3.015195019543170929e-02,2.102011814713478088e-02,1.235072594135999680e-02,2.258536964654922485e-02,1.649443618953227997e-02,7.305989507585763931e-03,-7.077943999320268631e-03,-2.259126864373683929e-02,1.515641901642084122e-02,1.752141490578651428e-02,-3.654593229293823242e-02,7.058447226881980896e-03,4.522905498743057251e-02,1.813942566514015198e-02,-1.137911924161016941e-03,1.992439478635787964e-02,9.691363200545310974e-03,4.427271895110607147e-03,-1.040033064782619476e-03,8.181670680642127991e-03,1.334848720580339432e-02,2.066636370727792382e-04,8.983280509710311890e-03,1.725436002016067505e-02,7.399037480354309082e-03,6.926797330379486084e-02,1.217027939856052399e-02,3.044317709282040596e-04,1.655461266636848450e-02,2.794443070888519287e-02,-1.593710854649543762e-02,-2.911673858761787415e-02,1.666769571602344513e-02,1.739249937236309052e-02,-6.380454869940876961e-04,4.159973934292793274e-02,-4.226353950798511505e-03,-1.068983692675828934e-02,-6.331092678010463715e-03,-6.117381155490875244e-03,1.724029332399368286e-02,3.144463757053017616e-03,3.565864637494087219e-02,-7.579350844025611877e-03,-2.483388595283031464e-02,-2.606562804430723190e-03,-4.028354957699775696e-02,-2.616537734866142273e-02,-1.692808605730533600e-02,-2.837074361741542816e-02,9.883113205432891846e-03,9.757269173860549927e-03,1.643364317715167999e-02,-2.750196121633052826e-02,-1.039221696555614471e-02,1.838855259120464325e-02,-1.083318144083023071e-02,9.404319338500499725e-03,-1.590434834361076355e-02,-3.661074861884117126e-02,3.237753361463546753e-02,-2.550512179732322693e-02,-6.439762655645608902e-03,4.297032579779624939e-02,-1.587080210447311401e-02,-4.956692084670066833e-02,3.345539560541510582e-03,-3.909016028046607971e-02,1.451290026307106018e-02,-1.093497150577604771e-03,-1.762676797807216644e-02,-3.644172474741935730e-02,2.958817407488822937e-02,-1.944135501980781555e-02,3.252452879678457975e-04,-2.778447605669498444e-02,2.549222437664866447e-03,3.780175745487213135e-02,1.092091854661703110e-02,7.729975972324609756e-03,2.122277766466140747e-02,-3.212499618530273438e-02,3.337236586958169937e-03,4.411470890045166016e-02,3.034407272934913635e-03,-7.123729679733514786e-03,-4.435811191797256470e-03,2.677771262824535370e-02,-2.510162442922592163e-02,-1.983490772545337677e-02,-2.678719721734523773e-02,2.787423692643642426e-02,3.533858433365821838e-02,3.033341839909553528e-02,1.618899591267108917e-02,-2.995588257908821106e-02,-9.179808199405670166e-03,3.780420497059822083e-02,-8.137417025864124298e-03,-6.102127023041248322e-03,1.334121637046337128e-02,1.099246274679899216e-02,-1.647543162107467651e-02,7.813922129571437836e-03,-6.225745007395744324e-02,-4.906775895506143570e-03,2.971974201500415802e-03,-2.140733227133750916e-02,-2.961800666525959969e-03,2.075010910630226135e-03,2.413203381001949310e-02,2.949098497629165649e-02,-4.623458161950111389e-02,-7.303382270038127899e-03,1.405544672161340714e-02,4.336753860116004944e-02,-2.344152517616748810e-02,3.112381137907505035e-02,1.969059184193611145e-02,-6.771580316126346588e-03,-7.108265906572341919e-02,-2.194554917514324188e-02,-9.578853845596313477e-03,-2.254512906074523926e-02,-9.201334789395332336e-03,-1.271895319223403931e-02,-6.296964734792709351e-02,-1.402990613132715225e-02,9.681424126029014587e-03,-6.073472090065479279e-03,-1.283535640686750412e-02,-2.715319767594337463e-02,-3.430528566241264343e-02,-1.900793798267841339e-02,-2.561308071017265320e-02,-2.944792248308658600e-02,-1.863437891006469727e-02,5.269686505198478699e-02,-1.156026870012283325e-02,-2.483712323009967804e-02,2.851732261478900909e-02,2.002757042646408081e-02,-6.542651448398828506e-03,-2.182207629084587097e-02,-1.893497630953788757e-02,-7.820219034329056740e-04,1.966870389878749847e-02,-8.553702384233474731e-03,-5.527357012033462524e-02,-1.663456298410892487e-02,-7.190084434114396572e-04,-8.616158366203308105e-02,-2.041091211140155792e-02,-8.520527742803096771e-03,-1.122928806580603123e-03,-3.360709175467491150e-02,-2.443056739866733551e-02,2.002873457968235016e-02,2.182115614414215088e-02,1.830284856259822845e-02,1.173707749694585800e-02,2.489620260894298553e-02,-1.945597492158412933e-02,2.765534445643424988e-02,2.782049030065536499e-02,-2.339233830571174622e-02,-4.833236802369356155e-03,1.877767778933048248e-02,4.297983646392822266e-02,1.543160527944564819e-02,-1.668780483305454254e-02,6.294543389230966568e-03,4.723047465085983276e-02,-2.295225672423839569e-02,-4.414136335253715515e-02,-1.051554922014474869e-02,3.677473217248916626e-02,5.190341174602508545e-02,5.317265633493661880e-03,2.442371472716331482e-02,1.303616911172866821e-02,2.491631731390953064e-02,-1.610792824067175388e-03,-2.072167582809925079e-02,5.548813845962285995e-03,-2.789776213467121124e-02,-1.601569913327693939e-02,4.102036356925964355e-02,-2.109342999756336212e-02,-4.095926135778427124e-02,3.904744517058134079e-04,-3.228861093521118164e-02,3.284726664423942566e-02,3.396966308355331421e-02,-3.732875362038612366e-02,3.578654304146766663e-02,-2.823200076818466187e-02,1.797985099256038666e-02,3.146729990839958191e-02,1.164416596293449402e-02,8.294186554849147797e-03,7.671470940113067627e-02,3.667445154860615730e-03,5.721162538975477219e-03,4.549735039472579956e-02,-1.911389827728271484e-02,2.328262291848659515e-02,-3.986402973532676697e-02,-6.403414998203516006e-03,-3.671410679817199707e-02,2.023760415613651276e-02,-9.138635359704494476e-03,3.367563709616661072e-02,-1.035541109740734100e-02,-3.532936796545982361e-02,3.012850135564804077e-02,-3.190309973433613777e-03,-1.856181211769580841e-02,5.103848874568939209e-02,-1.529737003147602081e-02,4.963523522019386292e-02,-7.058602571487426758e-02,2.559034153819084167e-02,2.346177585422992706e-03,3.238815069198608398e-02,3.603074699640274048e-02,2.844257047399878502e-03,2.713827416300773621e-02,-3.708962723612785339e-02,-4.290145263075828552e-02,1.938042044639587402e-02,-2.714936062693595886e-02,1.472981530241668224e-04,2.016794681549072266e-02,1.484061498194932938e-02,1.162136904895305634e-02,2.087852172553539276e-02,1.029786840081214905e-02,-4.254615306854248047e-02,-1.112613677978515625e-01,-3.141549229621887207e-02,1.865153759717941284e-02,7.265747990459203720e-04,-5.980594549328088760e-03,-3.319060429930686951e-02,2.972443588078022003e-02,-4.744198173284530640e-03,-4.802417941391468048e-03,-2.094938047230243683e-02,-1.827324181795120239e-02,-1.616126485168933868e-02,4.119321703910827637e-02,-8.970931172370910645e-03,6.961572915315628052e-03,2.599768526852130890e-02,2.039250358939170837e-02,-2.583635598421096802e-02,-2.187385037541389465e-02,4.040567437186837196e-04,-4.095111042261123657e-02,4.885567724704742432e-02,1.895250170491635799e-03,1.977545209228992462e-02,3.155449777841567993e-02,8.794014342129230499e-03,4.824436083436012268e-02,2.647784911096096039e-02,-3.261577221564948559e-04,2.733344584703445435e-02,-8.960485458374023438e-03,-1.383250206708908081e-02,1.735303550958633423e-02,2.751642465591430664e-02,-2.003571949899196625e-02,1.001959387212991714e-02,-2.280361950397491455e-02,1.664634048938751221e-02,-5.718464963138103485e-03,-1.356352213770151138e-02,-2.884259633719921112e-02,-2.994351321831345558e-03,-1.753844507038593292e-02,1.429252326488494873e-02,-1.258722413331270218e-02,-2.584731206297874451e-02,1.953018270432949066e-02,2.162859030067920685e-02,1.542262826114892960e-02,2.618679217994213104e-02,-2.310330420732498169e-02,-4.066870361566543579e-02,9.486032649874687195e-03,4.742082208395004272e-02,-7.057110313326120377e-03,-1.778170280158519745e-02,-1.279478799551725388e-02,-2.220504358410835266e-02,1.156655605882406235e-02,3.918641060590744019e-02,-7.620726712048053741e-03,-6.878359708935022354e-03,1.424957718700170517e-02,-2.169107832014560699e-02,-1.291656587272882462e-02,2.226552367210388184e-02,-1.149106584489345551e-02,-2.214026078581809998e-02,-4.636954981833696365e-03,2.590073458850383759e-02,1.576101221144199371e-02,-1.629726588726043701e-02,1.776481047272682190e-03,2.074033394455909729e-02,-1.659573614597320557e-02,-1.949392817914485931e-02,3.062471188604831696e-02,7.250950485467910767e-02,3.111232630908489227e-02,-3.220570739358663559e-03,7.734945509582757950e-03,-1.222427468746900558e-03,5.737389903515577316e-03,1.541712507605552673e-02,1.942879520356655121e-02,5.079403985291719437e-03,-1.429221127182245255e-02,5.117725115269422531e-03,2.684689126908779144e-02,5.921022035181522369e-03,6.067057605832815170e-03,-9.341796860098838806e-03,-3.945787623524665833e-02,-7.705937139689922333e-03,-8.209500461816787720e-02,-4.002459347248077393e-02,-1.738270185887813568e-02,1.828205771744251251e-02,3.183701261878013611e-02,4.315410275012254715e-03,-6.014458462595939636e-02,-2.588844392448663712e-03,3.415269777178764343e-02,3.394688293337821960e-02,4.560952540487051010e-03,-3.279507532715797424e-02,3.947662934660911560e-02,-1.122974511235952377e-02,1.896961778402328491e-02,1.342719979584217072e-02,1.820338517427444458e-02,-2.118694037199020386e-02,2.608984708786010742e-02,-1.120702698826789856e-01,-3.228333219885826111e-02,4.886043444275856018e-02,-2.846658602356910706e-02,3.657473484054207802e-03,-1.411166880279779434e-02,-2.554560080170631409e-03,1.987555064260959625e-02,-1.827225461602210999e-02,-3.780249878764152527e-02,-4.609878815244883299e-04,1.114163082093000412e-02,-2.674089930951595306e-02,-7.000231649726629257e-03,-1.572873070836067200e-02,-2.268373267725110054e-03,-2.154623158276081085e-02,2.273852378129959106e-02,-1.980289816856384277e-02,1.364324125461280346e-03,4.848123993724584579e-03,2.210386656224727631e-02,-2.785278484225273132e-02,1.274493150413036346e-02,1.996063068509101868e-02,1.084376778453588486e-02,-3.483226522803306580e-02,3.207272663712501526e-02,-1.390727050602436066e-02,2.041713893413543701e-02,-2.397115342319011688e-02,-2.288813143968582153e-02,-8.128284476697444916e-03,-3.983199130743741989e-03,1.603724434971809387e-02,1.284838654100894928e-02,9.506479254923760891e-04,-5.416859406977891922e-03,-4.220949858427047729e-02,-2.113972045481204987e-02,-3.488799929618835449e-02,-2.876556478440761566e-03,-5.081714130938053131e-03,5.406302213668823242e-02,-1.571678370237350464e-02,-4.177397862076759338e-02,2.438841201364994049e-02,5.388023564592003822e-04,3.240843862295150757e-02,-3.697397187352180481e-02,1.463371794670820236e-02,5.288514867424964905e-02,6.387859582901000977e-02,-4.775219410657882690e-02,-3.247333317995071411e-02,1.392396353185176849e-02,-3.172758966684341431e-02,9.345321916043758392e-03,9.593398310244083405e-03,6.996709853410720825e-03,2.239473722875118256e-02,9.755306877195835114e-03,2.913281321525573730e-02,-2.841463871300220490e-02,9.233759716153144836e-03,-2.453708089888095856e-02,-4.246624186635017395e-02,-4.414992406964302063e-03,-1.667337305843830109e-02,-4.286391288042068481e-02,1.281902473419904709e-02,-4.720131307840347290e-02,-1.205423846840858459e-02,-1.261076540686190128e-03,-7.564516272395849228e-04,-1.042645052075386047e-02,-6.318318657577037811e-03,3.558601066470146179e-02,3.198657557368278503e-02,-1.336157321929931641e-02,-7.033896632492542267e-03,1.323875226080417633e-02,-2.146573504433035851e-03,1.814475283026695251e-02,1.388459373265504837e-02,9.466039482504129410e-04,-1.413582824170589447e-03,-7.222196459770202637e-02,-1.337652653455734253e-02,-3.853654488921165466e-02,1.101257558912038803e-02,6.862068083137273788e-03,-2.879013493657112122e-02,-2.689210511744022369e-02,2.468477934598922729e-02,-9.145703515969216824e-04,4.484280943870544434e-03,1.699174381792545319e-02,2.545429021120071411e-02,1.257282029837369919e-02,9.143361449241638184e-02,-3.205838799476623535e-02,2.494906447827816010e-02,-2.274776995182037354e-02,-2.459337376058101654e-02,8.940623141825199127e-03,7.636899501085281372e-02,5.018901079893112183e-03,1.399166416376829147e-03,-1.267100721597671509e-01,3.258517757058143616e-02,1.288999710232019424e-02,-4.580856487154960632e-02,-9.140963666141033173e-03,9.346797131001949310e-03,2.482555061578750610e-02,5.561562255024909973e-02,-5.664689932018518448e-03,6.692024879157543182e-03,2.349888347089290619e-02,4.200162948109209538e-04,-3.030530875548720360e-03,-3.251496702432632446e-02,9.730451740324497223e-03,2.128698490560054779e-02,3.660355694591999054e-03,-2.953045628964900970e-02,9.902388788759708405e-03,-1.902502402663230896e-02,-3.978809714317321777e-02,-1.582119055092334747e-02,4.258847981691360474e-02,2.426609210669994354e-02,1.044035982340574265e-02,-3.514105628710240126e-04,5.962937325239181519e-02,-1.884461566805839539e-02,2.635576203465461731e-02,3.542968258261680603e-02,9.830370545387268066e-03,-3.234508633613586426e-02,1.876168325543403625e-02,1.392539963126182556e-02,1.208912115544080734e-02,2.343417331576347351e-02,8.483774960041046143e-03,2.243092656135559082e-02,1.423416775651276112e-03,-6.375469733029603958e-03,-3.489355742931365967e-02,4.469677805900573730e-03,-1.056785322725772858e-02
